timestamp,txn.fee.med.ntv - transaction_fee_median,daily.vol - volatility_30d,daily.vol - volatility_90d,daily.vol - volatility_1yr,daily.vol - volatility_3yr,txn.tsfr.val.adj - adjusted_transfer_value_usd,exch.sply - supply_usd,min.rev.usd - revenue_usd,diff.avg - mean_difficulty,sply.out - supply_outstanding,exch.flow.out.usd - flow_out_usd,price - open,price - high,price - low,price - close,price - volume,act.addr.cnt - active_addresses,new.iss.ntv - issuance_native,exch.sply.usd - supply_usd,exch.flow.out.usd.incl - flow_out_usd,blk.size.byte - block_count,mcap.out - marketcap_oustanding,exch.flow.out.ntv.incl - flow_out,mcap.realized - marketcap_realized,txn.tfr.avg.ntv - transfer_value_avg,exch.flow.in.ntv - flow_in,mcap.dom - marketcap_dominance,sply.circ - circulating_supply,sply.total.iss.ntv - issuance_total,daily.shp - sharpe_30d,daily.shp - sharpe_90d,daily.shp - sharpe_1yr,daily.shp - sharpe_3yr,txn.cnt - transaction_count,exch.flow.in.ntv.incl - flow_in,txn.tsfr.cnt - transfers_count,txn.tsfr.val.avg - average_transfer_value_usd,exch.flow.out.ntv - flow_out,nvt.adj - nvt_adjusted,exch.flow.in.usd - flow_in_usd,blk.cnt - block_count,fees - fees_total_usd,txn.fee.med - transaction_fee_median_usd,txn.tfr.val.adj.ntv - transaction_volume_adjusted,txn.tfr.val.ntv - transaction_volume,iss.rate - issuance_rate,sply.total.iss - issuance_total_usd,txn.tfr.val.med - transfer_value_median_usd,real.vol - volume,min.rev.ntv - revenue_native,nvt.adj.90d.ma - nvt_adjusted_90d_ma,txn.vol - transaction_volume_usd,exch.flow.in.usd.incl - flow_in_usd,fees.ntv - fees_total,txn.fee.avg - transaction_fee_avg,txn.fee.avg.ntv - transaction_fee_avg_ntv,hashrate - hash_rate,txn.tfr.val.med.ntv - transfer_value_median,new.iss.usd - issuance_usd,mcap.circ - circulating_marketcap,blk.size.bytes.avg - block_count
2016-01-11 00:00:00+00:00,0.0001,0.5151221305136412,0.6898124136392692,0.6691249208624024,1.0295363377702733,170308060.46635658,475426.29434173,0,103880340815.456,15072511.13373418,21814513.484660972,446.93722542239993,450.530408430089,442.4071982967948,448.14455995791985,24950590.777824566,452499,4250.0,213482123.29147243,23535771.569711056,112455229,6768055781.641483,52414.34031731,4594168986.410055,2.81371287441028,52231.29172567,94.17409253415737,15075244.65535122,4250.0,-0.07900538307910392,3.6546083762954886,1.159642750842252,1.6082375059859324,192900,56064.54642805,463113,1263.450099227999,48581.08561493,39.74007903,23453576.700655848,170,16267.93639681182,0.0449033059029807,379277.33168317,1303067.01040677,10.2919147727687,1908390.5008766798,7.153790386421027,24950590.777824566,4286.22881672,41.38829321329602,585120165.8037773,25174834.78570593,36.22881672,0.0843335220156132,0.000187811387869362,877866.357696199,0.015931545,1908390.5008766798,6737062219.143954,661501.347058824
2016-01-12 00:00:00+00:00,0.0001,0.5093241701437413,0.6948635729456893,0.6693616645438935,1.0298047421162464,153381883.81131843,479234.365514,0,103880340815.456,15076761.13373409,19137166.76716915,448.46786710973726,448.59762999403006,430.5098995570579,432.16675829796134,27313230.008494105,453665,4250.0,211710482.5286577,21382035.91058321,103402891,6660432982.865688,48401.03470842,4597936532.414538,2.35561191973356,47127.55098196,94.12366059366225,15079495.23475302,4250.0,0.06729734348628567,3.3191371308858306,1.1527238219769325,1.5958854303131265,194437,52209.10588069,476801,1040.6343369014526,43319.47980969,43.42385696,20819451.351497862,170,15320.906513354097,0.0441768157218001,347199.95387904,1123158.11894088,10.2890135768557,1877514.6681765043,5.080333808007011,27313230.008494105,4284.68087562,40.59731258492224,496175492.46894896,23064320.49491192,34.68087562,0.07879625026797418,0.000178365617757937,877866.357696199,0.0115,1877514.6681765043,6762415127.646596,608252.3
2016-01-13 00:00:00+00:00,0.0001,0.5091036625004821,0.6950173460810516,0.6693668737092581,1.0298047221378455,167708200.54184535,485091.26254282,0,110601730636.615,15080461.13373393,27732057.16491251,432.15661129665693,435.50852610436976,418.155475158402,431.4932157551596,36931309.20959524,430325,3700.0,209710116.7085739,30317229.809609488,100833058,6519443883.191552,70128.34438303,4597822853.841539,2.94033705313491,70005.34553563,93.88725529959386,15083196.0465408,3700.0,0.1392458564781195,3.261493192053668,1.144212242125564,1.595888861475098,192477,75985.24141185,425581,1271.1390086541417,64148.44850681,38.87373344,30264056.09852662,148,15138.986556938491,0.0432310645236704,387934.46885866,1251351.58341021,8.95529644633364,1599549.3873758048,10.065203428020324,36931309.20959524,3735.01876885,39.56816427400952,540972610.4420391,32849228.743223596,35.01876885,0.07865348356914607,0.000181937420315155,813710.194014571,0.02328234,1599549.3873758048,6517160962.582923,681304.445945946
2016-01-14 00:00:00+00:00,0.0001,0.502669934158869,0.6955401289029777,0.6518684243297914,1.029800455449292,143778853.28582522,480305.59269962,0,113354299801.471,15083786.13373384,21591010.34715843,431.4703901323516,434.28682172797494,426.76,428.25,21415709.263426285,427750,3325.0,206446498.70634708,22665321.737026237,95289068,6483361597.024275,52731.72884426,4598486545.806147,2.45441183100567,45446.63289266,93.81549104397544,15086521.48646096,3325.0,-0.6012484312315872,3.1712021228194915,1.3931703973404543,1.5962375966569065,181837,47946.05900106,429347,1054.9632079996306,50232.30273586,45.09259497,19534018.302697532,133,13642.778253416216,0.0429823224722385,334506.94382252,1053794.35640679,8.04589105971088,1429162.2222019301,8.104407165017761,21415709.263426285,3356.74043995,39.27819628867399,452945288.4650168,20608329.692565344,31.74043995,0.07502751504598179,0.000174554353349428,749438.083305595,0.01885521,1429162.2222019301,6509222962.127815,716459.157894737
2016-01-15 00:00:00+00:00,0.0001,0.7192114035686398,0.7706658709184996,0.6361301188926133,1.0343238447097607,211939473.25025582,503712.46858633,0,113354299801.471,15086836.13371737,36062558.49886408,428.6983014399914,429.5261783450919,358.1256879573935,358.60301244132114,101496858.14280896,410879,3050.0,185277132.0164439,39202999.17608732,94288188,5549288342.816035,106581.09436421,4582967154.705615,3.8210186412148,121450.06215208,93.72410073190441,15089572.22191749,3050.0,-3.902113024295718,1.8303270281404014,1.5104220565662003,1.5387241215814065,179113,129987.97025092,408167,1405.459303424637,98043.18626537,26.18336385,44672150.48678053,122,13061.515058543053,0.0367823199883109,576199.30803062,1559613.71572872,7.37894937104813,1121860.7596434825,8.66647000227787,101496858.14280896,3085.51030784,33.408009764467096,573662107.5009233,47812591.164003775,35.51030784,0.07292332247543777,0.000198256451737172,687454.482430696,0.02356151,1121860.7596434825,6468361824.008393,772854.0
2016-01-16 00:00:00+00:00,0.0001,0.7771835557313735,0.784297759355924,0.6161743523982692,1.0352625469019747,165842225.5043284,500532.50285247,0,113354299801.471,15090386.13371732,32205712.769887596,358.66628996149313,391.4085802571141,352.95990355389523,387.95024554722744,56925773.751793526,511206,3550.0,194242251.302758,33667066.25964126,108094750,5856144324.168158,86754.86834413,4585145626.208406,2.68496784234507,79809.21870333,93.27729564222862,15093123.22304873,3550.0,-2.014960473857251,2.0573820667114537,1.4011181284844312,1.565810846280576,197424,83574.90261027,503354,1041.958704780327,82989.18443719,35.31153967,30971659.637093034,142,13580.720012996653,0.0388071204558738,427349.99030114,1351489.30331576,8.58659273870289,1377652.77618352,3.88071204558738,56925773.751793526,3584.99543345,35.06204988858745,524474081.8859966,32433013.126846697,34.99543345,0.06878961024493818,0.000177260279651917,800151.938566876,0.01,1377652.77618352,5413612540.805592,761230.633802817
2016-01-17 00:00:00+00:00,0.0001,0.7782151708114862,0.7821027402040064,0.6164122686266311,1.035236259522903,129953983.60439461,502988.6616373,0,113354299801.471,15094161.13371728,15234111.709019508,388.0582959826769,391.20691442908117,377.85440407911443,381.14004786099997,24262346.654992767,521728,3775.0,192384152.78843588,16569188.186481016,111361234,5773246244.378153,43320.16784927,4585505995.798604,17.4192114271359,42285.76714233,93.53318492331857,15096899.06554239,3775.0,-2.3057823558681623,2.1375059868531205,1.3851029941800925,1.5504603242146928,196195,45776.3266341,585597,6662.536331820305,39829.6083575,44.42531182,16173548.445814436,151,13464.22661389872,0.0382482086499123,339764.88884452,10200637.9540965,9.1285298188722,1443869.8765341893,1.1091980508474566,24262346.654992767,3810.20224107,34.55519727111333,3901561288.3049746,17508624.923275944,35.20224107,0.06862675712377335,0.000179424761436326,850865.793828157,0.0029,1443869.8765341893,5858404895.516489,737491.61589404
2016-01-18 00:00:00+00:00,0.0001,0.777457671048173,0.7822145726277401,0.6152858928534358,1.0348782012098037,158665607.00886613,499723.76562003,0,113354299801.471,15098486.1336572,22585008.476110425,381.32543964332456,387.79110653883095,374.7171399112442,386.1333051127642,26112772.226562757,476975,4325.0,192326270.2939697,24160216.878063012,115723819,5810881380.77361,62775.79520493,4584838371.51732,18.6394125352498,55418.01539671,93.22673907890795,15101224.71032424,4325.0,-2.3483225917075106,2.1995382113560344,1.466531791086137,1.5382148475751887,216659,59510.89918766,501343,7173.660610132029,58682.91141398,36.62344657,21328463.7265925,173,15705.723454250905,0.0384865166569258,412262.84109636,9344738.99865973,10.4555184276453,1664541.8454120408,6.416880014119233,26112772.226562757,4365.80837867,34.702846695166166,3596464531.265418,22903672.128545087,40.80837867,0.07249051945338478,0.000188353027891756,974832.995577956,0.01667306,1664541.8454120408,5759132793.791358,668923.809248555
2016-01-19 00:00:00+00:00,0.0001,0.7789963668127572,0.7829349516454005,0.6134057943824872,1.034970882386999,157809447.9381443,507877.14158444,0,113354299801.471,15101811.13365166,18567226.30848066,385.98950609160704,386.9192750475993,376.7042920098618,378.5136059262516,28039139.880725138,425484,3325.0,192059695.95706165,19802500.13900243,103653904,5710926949.14657,52365.16238717,4583975276.224089,20.9411052462794,57252.01572697,93.14516966298513,15104550.37756776,3325.0,-2.6031811172596857,1.9832700758386443,1.3491001189663785,1.5295309550131158,188008,60518.53835158,428554,7919.124483645538,49098.63976256,36.18875184,21650521.027874615,133,14864.747808642527,0.0378161725014611,417306.76982724,8974394.41771402,8.03628776217215,1257387.7356735815,9.380611681601938,28039139.880725138,3364.307912,33.98190568652295,3393772473.964229,22885794.858396385,39.307912,0.07906444304839425,0.00020907574145781,749438.083305595,0.02480582,1257387.7356735815,5832778615.473555,779352.661654135
2016-01-20 00:00:00+00:00,0.0001,0.854098003952515,0.8083922852126073,0.6217139549880231,1.0366307661878253,233015191.8090713,522307.74096462,0,113354299801.471,15105611.13365161,39818244.96401568,378.5235303868177,425.98234104206614,374.2752882770403,418.8274383529095,69963674.67845823,623972,3800.0,219694609.32028946,42376089.159875974,131189554,6353766326.386117,100746.02862805,4596651976.0968075,6.69129393417446,109095.54195968,93.20162291256555,15108351.09083687,3800.0,-0.31412077470090805,2.496445514322135,1.4614448975942367,1.5626600008521285,209638,115176.62800823,534659,2814.5116210622236,94664.9425795,27.2676055,45888085.87280858,152,19795.720981246166,0.0420622924168323,553976.44403191,3577560.52355178,9.18201844154523,1598367.1118396274,5.104301247075017,69963674.67845823,3847.06286758,37.523851550817156,1504803968.8055062,48445930.06866887,47.06286758,0.09442811408831493,0.000224495881376468,856500.666634966,0.0121351,1598367.1118396274,5719202441.279873,863089.171052632
2016-01-21 00:00:00+00:00,0.0001,0.856358138959534,0.8088498828399855,0.6217651725590911,1.0367367736461799,199652255.80263853,530028.03324532,0,113354299801.471,15109036.13365142,30649168.81500496,419.39885990833477,424.16720315607915,404.1391685218953,410.47296938096724,33008405.26426951,511702,3425.0,216939657.59066328,33181407.96501905,114641378,6184105216.642783,81068.97834786,4597013485.646768,9.78093407243278,82602.4915431,93.22093929939562,15111776.85367232,3425.0,-0.465202624822606,2.250210902629871,1.459106442688523,1.5539185616661173,217274,88789.27062856,512253,4003.3212500070244,74882.1992624,30.97438189,33809072.55371855,137,20073.866890822454,0.0409298459672706,487791.36858294,5010312.82140591,8.27402217415891,1401847.224379018,8.53215997012219,33008405.26426951,3474.04456984,36.315177187415316,2050713320.2798486,36341311.70373265,49.04456984,0.09238964114814686,0.000225726823457938,771977.574532831,0.020845815,1401847.224379018,6337887702.163186,836798.379562044
2016-01-22 00:00:00+00:00,0.0001,0.8876130995842967,0.8224661229329666,0.621830237614145,1.0369367795718443,213526584.86147696,536865.33560411,0,113354299801.471,15113436.13364037,29021025.46027329,410.3318252681454,410.5037687001744,373.9607954943815,382.4574467155792,51404774.91536833,500516,4400.0,204570635.2960587,31539893.074062113,116600132,5758921327.7966585,82771.77834257,4571544517.607797,15.3118343970745,82998.68569104,93.15839000719663,15116177.34137966,4400.0,-1.3628129788020724,1.812212821614987,1.227824886861815,1.5085965039212892,216124,89609.08070136,501366,5834.520283625469,76161.38333225,26.97051204,31626355.315804016,176,17398.603043529463,0.0381046459380479,560368.89887033,7676833.16432365,10.6263061940314,1676604.4212741076,8.02051927293581,51404774.91536833,4445.66005697,33.58276178774437,2925230096.520166,34145222.92959284,45.66005697,0.08050287355189378,0.000211267869232478,991737.613998384,0.021048665,1676604.4212741076,6200386475.715404,662500.75
2016-01-23 00:00:00+00:00,0.0001,0.8872542574423796,0.8219209662559029,0.6213110619906521,1.036857367803688,165079077.3308727,538049.80661894,0,113354299801.471,15117911.13364031,18382823.917474646,381.42410422736276,394.24251315472134,380.34407963228415,385.94,24838670.365411744,466284,4475.0,207886627.99689054,21259271.020117037,100654329,5841116434.328446,55023.00350653,4573905265.110544,58.7738933251674,48762.68683954,92.91279436490824,15120652.8233242,4475.0,-1.385793356227594,1.7691432106484302,1.2007933966571394,1.503592923917818,188043,56207.47452136,501908,22708.504579523633,47578.21582471,35.38374777,18840468.697203103,179,14655.71287613648,0.0386370602571596,427255.79076706,29499087.2510481,10.804237341794,1729008.446507892,3.6434747822501503,24838670.365411744,4512.93174941,33.94758236080665,11397580116.49954,21716915.799845494,37.93174941,0.07793809328789966,0.000201718486782279,1008642.23241881,0.00943,1729008.446507892,5767517719.580272,562314.687150838
2016-01-24 00:00:00+00:00,0.0001,0.8944634555548964,0.8255608878332106,0.6225894997793059,1.0370819565762406,196024000.72745782,547032.16230669,0,113354299801.471,15122186.13364025,21710510.40259806,385.8630156235665,406.48314283275147,385.53,402.4111716247011,24189361.681194633,492811,4275.0,220698444.6619294,22845422.346280847,107370042,6100999519.862752,56625.59518278,4580030457.476983,126.719940706925,62794.91185917,92.48905267736471,15124928.45573806,4275.0,-1.1907876687098855,1.9562653061376263,1.2763155675561317,1.5125947050512585,204384,65607.95087053,530774,51124.7706236161,53812.55617142,31.12373739,25334414.198907655,171,16530.38298407645,0.0403446926651081,485873.07965042,67259649.80877735,10.318448577543,1724735.6114333712,4.036474397736266,24189361.681194633,4315.97288117,35.27595211685492,27135699002.979187,26469326.142590445,40.97288117,0.0808790462270845,0.000200470101231016,963563.249964338,0.01000497,1724735.6114333712,5836091732.371656,627894.98245614
2016-01-25 00:00:00+00:00,0.0001,0.8985307391549419,0.8280778452972384,0.6199441545974594,1.036990324407041,244296053.78910813,557439.42479274,0,113354299801.471,15126236.13363995,34623157.51844003,402.4155306086586,402.89801647434297,387.10204174149595,391.0218255312616,27139646.009296462,528904,4050.0,218508504.61208138,38061586.12522611,117818208,5929274269.037929,97099.32670132,4583060618.589399,31.738249267076,98734.77653797,92.47131774453872,15128979.19868119,4050.0,-1.5339200881560442,1.771567165030275,1.1288145096096758,1.5152387639521854,224278,107506.58918737,543209,12440.95246570114,88327.51405192,24.2708557,38702659.724043295,162,18179.635113108627,0.0391986097311514,623226.32222072,17240502.64611909,9.77275501281148,1587543.6941116317,5.116759162368063,27139646.009296462,4096.37826504,34.02928178718089,6758037347.941052,42141088.330829374,46.37826504,0.08105848595541511,0.000206789185921044,912849.394703057,0.01305342,1587543.6941116317,6087980246.764719,727272.888888889
2016-01-26 00:00:00+00:00,0.0001,0.8530695537215791,0.8263211985686352,0.6195923714796814,1.0368076336360907,203137587.24207073,575127.77212164,0,116693820226.354,15130236.13363976,24888490.20895059,390.87779292386296,398.5219205996285,387.80114720119934,391.3618392370852,22712545.75796019,528008,4000.0,224957164.85993826,27558795.092606794,118913758,5918084970.456128,70457.09539341,4584854908.485553,19.3453647372653,81318.5141398,91.95391752677789,15132980.09149038,4000.0,-0.4318509627848972,1.6304406729594114,1.0945016989494638,1.5035938743407145,228799,88145.44272231,533533,7566.802744410334,63630.1668109,29.13338221,31807162.300698612,160,18252.93277454817,0.0391142935125657,519343.61840592,10321390.48436737,9.64955197727492,1564571.740502628,10.134798983448414,22712545.75796019,4046.66563329,33.868576883765826,4037138968.6334796,34477467.18435481,46.66563329,0.07977715276093053,0.000203959078885834,928141.002810171,0.02591073,1564571.740502628,5915123193.65054,743210.9875
