timestamp,exch.flow.in.ntv.incl - flow_in,exch.flow.in.ntv - flow_in,sply.total.iss - issuance_total_usd,exch.sply.usd - supply_usd,exch.flow.out.usd.incl - flow_out_usd,txn.fee.avg - transaction_fee_avg,txn.tsfr.cnt - transfers_count,txn.cnt - transaction_count,sply.circ - circulating_supply,daily.shp - sharpe_30d,daily.shp - sharpe_90d,daily.shp - sharpe_1yr,daily.shp - sharpe_3yr,fees.ntv - fees_total,sply.total.iss.ntv - issuance_total,blk.size.byte - block_count,mcap.realized - marketcap_realized,min.rev.usd - revenue_usd,txn.fee.med - transaction_fee_median_usd,act.addr.cnt - active_addresses,exch.flow.in.usd - flow_in_usd,exch.flow.out.ntv - flow_out,mcap.circ - circulating_marketcap,exch.flow.out.usd - flow_out_usd,exch.flow.out.ntv.incl - flow_out,new.iss.ntv - issuance_native,txn.fee.avg.ntv - transaction_fee_avg_ntv,exch.sply - supply_usd,blk.size.bytes.avg - block_count,iss.rate - issuance_rate,txn.tsfr.val.adj - adjusted_transfer_value_usd,mcap.out - marketcap_oustanding,new.iss.usd - issuance_usd,txn.tfr.val.ntv - transaction_volume,fees - fees_total_usd,diff.avg - mean_difficulty,min.rev.ntv - revenue_native,txn.tfr.avg.ntv - transfer_value_avg,txn.tsfr.val.avg - average_transfer_value_usd,nvt.adj - nvt_adjusted,exch.flow.in.usd.incl - flow_in_usd,txn.vol - transaction_volume_usd,hashrate - hash_rate,txn.fee.med.ntv - transaction_fee_median,price - open,price - high,price - low,price - close,price - volume,real.vol - volume,txn.tfr.val.med - transfer_value_median_usd,daily.vol - volatility_30d,daily.vol - volatility_90d,daily.vol - volatility_1yr,daily.vol - volatility_3yr,mcap.dom - marketcap_dominance,txn.tfr.val.adj.ntv - transaction_volume_adjusted,blk.cnt - block_count,nvt.adj.90d.ma - nvt_adjusted_90d_ma,sply.out - supply_outstanding,txn.tfr.val.med.ntv - transfer_value_median
2016-01-01,32181.17165232,30112.79869976,1467038.2716978379,209056382.1869955,13970665.945827693,0.06942402897776837,320580,124427,15035613.92178243,3.254284054210906,3.685772048814432,0.8691962940246035,1.6048639931009432,19.87269548,3375.0,66544854,4531461839.695694,0,0.0434678006428989,316781,13089371.30680913,30071.89119515,6468190926.64079,13071589.71425727,32140.26414771,3375.0,0.000159713691401384,480945.38737871,492924.844444444,8.19453423009042,75858188.05356517,6534464975.488938,1467038.2716978379,871004.98686807,8638.22365361678,103880340815.456,3394.87269548,2.71696608293739,1181.005400466404,86.14053595,13988447.538379552,378606711.2815204,697129.166405806,0.0001,430.2066200853425,437.84134416331693,426.0687658903148,433.96034495682517,20996464.106019706,20996464.106019706,5.086063030504057,0.6403083932784513,0.677785118164049,0.6857570479061219,1.0289784847453567,94.14222319378716,174515.81844861,135,41.14725609323255,15032886.13374194,0.01170076
2016-01-02,26274.54567576,24549.02948242,1574844.5550847442,209176668.44593188,11179897.016490338,0.09177323574260007,405602,147864,15039239.56858238,3.7425491740847483,3.635713126531979,0.9034313022363549,1.6092911074220515,31.23552519,3625.0,83567789,4533731401.8491535,0,0.0434439877264757,417966,10665077.355311446,24008.53263956,6527223073.571715,10430263.973237358,25734.0488329,3625.0,0.000211244962871287,481485.88422157,576329.579310345,8.79941489240087,82382822.07873592,6532460051.432983,1574844.5550847442,716197.89736015,13569.957729843825,103880340815.456,3656.23552519,1.76576520174987,767.1188175265924,79.29395821,11414710.398564426,311144926.6264206,748768.363917347,0.0001,434.0154559174964,436.8208667164506,431.5424006372797,433.2213429957593,13932252.996086974,13932252.996086974,2.9976351531268235,0.63158832477908,0.6780046004787429,0.6852513287583847,1.0289218184321847,94.13150855403721,189629.97273045,145,41.048731274727466,15036511.1337419,0.0069
2016-01-03,39479.21533504,36097.17306271,1559243.6525423727,210329062.2085412,13756875.63414827,0.07258375602408396,432531,145029,15042864.95680087,3.4637301381357295,3.592288983117363,0.8856297115430888,1.6127912139416067,24.47306235,3625.0,82041255,4537363053.76604,0,0.0430136180011689,398443,15526700.13041492,28600.56294301,6516692419.2124605,12302136.890490191,31982.60521534,3625.0,0.000168745991146598,488982.49434127,565801.75862069,8.79729404198428,99999002.6327595,6469306703.42351,1559243.6525423727,798401.86366102,10526.749552416888,103880340815.456,3649.47306235,1.84588356363132,793.9813048067394,64.69371227,16981438.874073,343421527.7493645,748768.363917347,0.0001,433.2120629659011,433.7274093399198,422.75746949879033,429.13286698831445,23969482.412609983,23969482.412609983,2.2047232097151137,0.6338460062658219,0.6785198228866133,0.6853393252771265,1.0288566288515157,94.11666163070241,232482.19349984,145,40.64418400776148,15040136.13374189,0.00512564
2016-01-04,45876.86959946,41544.0445133,1961356.5940897136,211191557.97448972,20642682.99253367,0.07374630942316376,419538,178576,15047390.35911501,3.5204985052640536,3.59640442759461,1.0755608285503255,1.6129067798705208,30.38263286,4525.0,99672880,4541543825.9290285,0,0.043344897106955,413159,18007223.34835747,43291.4268335,6459280030.67403,18764624.41711328,47624.25191966,4525.0,0.000170138388473255,487235.11202107,550678.895027624,10.9781469008682,112103036.34176007,6521092888.510424,1961356.5940897136,923789.20246891,13169.320951550899,103880340815.456,4555.38263286,2.20192021335114,954.4200508542956,58.17052866,19885281.923777856,400415479.29530925,934669.474958895,0.0001,429.40148006447146,435.23133663478677,428.2336682614958,433.152290944346,25285944.282137163,25285944.282137163,7.544331048605392,0.633925967761637,0.678528010789751,0.6759557208695836,1.028857126368859,94.08051542828835,258630.29750686,181,40.918827454970405,15044661.13374178,0.01740535
2016-01-05,51377.98866221,48262.02804237,1698227.7978229108,203856854.49843884,29184607.88422012,0.07659101737456821,438135,183659,15051315.70559461,2.3121403015811897,3.4428952069693284,1.1573869808863868,1.6098338027793624,32.51125761,3925.0,100644706,4545016222.711579,0,0.0432669502630041,435291,20881507.66900932,64336.46601716,6516854526.215142,27836426.75261915,67452.426637,3925.0,0.000177019681093766,471160.67404628,641049.082802548,9.519997342394,145267842.0011631,6511064277.770981,1698227.7978229108,1258329.08759495,14066.629659995835,103880340815.456,3957.51125761,2.872012251007,1242.6321121905833,44.82109866,22229688.800610285,544440620.4746203,810735.400931196,0.0001,432.97869736294814,434.54844180352814,428.3860816425433,432.0013906153679,19564496.077910855,19564496.077910855,8.489105442452193,0.5926407995101199,0.6778222773768647,0.6735624515617362,1.028863447618733,94.1311217015365,335747.81933585,157,40.754906278675676,15048586.13374084,0.0196203
2016-01-06,46541.71732898,41569.47408814,1518139.4905756887,198601529.73874375,24361433.300193258,0.07726668338145416,377133,171808,15054841.00053216,2.1857400258607407,3.4776908115896843,1.0881656524175394,1.608122242248973,30.82358132,3525.0,94324428,4547837782.6253605,0,0.0430677869666862,381359,17903052.543451957,51593.08090511,6503890623.094496,22219998.17376283,56565.32414595,3525.0,0.000179407136571056,461137.06722931,668967.574468085,8.54780428186167,139815069.5235992,6482611157.065961,1518139.4905756887,1225876.46086523,13275.034338400883,103880340815.456,3555.82358132,3.2505149665111,1399.9248610972518,46.36561123,20044487.66988238,527957862.6401896,728112.684912731,0.0001,432.0129367275219,432.02357022214835,424.0768515012975,428.697809910457,21038323.48524887,21038323.48524887,11.731828827315795,0.5936608318059726,0.6772813853355996,0.672558373218315,1.0288797767973383,94.11807769276643,324639.54934984,141,40.46377206766049,15052111.13373527,0.02724038
2016-01-07,90600.43397782,85494.72205099,1687592.8548436603,213974607.04666892,39388186.092500605,0.08840310268136148,459852,191087,15058516.52966789,3.036819974248396,3.847170233444898,1.1150108820308107,1.6288841514737624,36.78648695,3675.0,104578225,4567600690.163317,0,0.0459208940093513,432867,39259940.696624614,80668.28473029,6453717704.162745,37043597.53015819,85773.99665712,3675.0,0.000192511719530894,465963.50455001,711416.496598639,8.90936539669906,201142597.20089388,6913751592.74705,1687592.8548436603,1418275.13886997,16892.683682073348,103880340815.456,3711.78648695,3.08419913117692,1416.291814065087,34.37238899,41604529.25896703,651284623.2814589,759096.203419655,0.0001,428.5744686009672,460.25913655357374,427.60799704886585,458.36475426059025,60138161.91879916,60138161.91879916,8.062407130696924,0.6329448409301041,0.6884871971551682,0.6742604621781708,1.0295604718460334,94.07567416354247,438019.77626989,147,42.86155659406028,15055786.13373498,0.017557165
2016-01-08,70198.68818681,66765.41632824,1964131.3826271205,213205540.83111215,30284167.592600923,0.08138493170004982,411240,179603,15062841.92609883,1.889252041314608,3.7643418896639407,1.0551120706090087,1.6245767412641772,32.18645653,4325.0,99072137,4573841558.500272,0,0.0454134423728814,405522,30320473.86923962,63252.19836838,6901496125.010524,28725000.65560488,66685.47022695,4325.0,0.000179208902579578,469476.72250987,572671.312138728,10.4821603637699,173045914.19957995,6839314891.010367,1964131.3826271205,1030651.81952857,14616.977888124073,103880340815.456,4357.18645653,2.50620518317423,1138.1540466069957,39.52312265,31879640.806235664,468054470.12666076,893358.116949662,0.0001,458.18060220622914,464.6779817373128,447.46170632095794,454.5571307718267,36804027.687277675,36804027.687277675,8.352728696579415,0.6068926424209058,0.689143683779711,0.6736057882263198,1.0295856221914657,94.34709731646,381045.57848474,173,42.133818701592595,15060111.1337344,0.018392635
2016-01-09,36773.387135,34795.34555535,1698165.6913354753,212391972.58021054,15342217.468462523,0.07546219209903983,501477,185614,15066617.75088931,1.6625933386405334,3.6623776548344478,1.1137494924517135,1.6162815422921695,31.13701962,3775.0,99053100,4576703173.147686,0,0.0449845216247808,461784,15652519.745763626,32127.50609391,6839994852.195342,14452404.926317714,34105.54767356,3775.0,0.000167751460665683,472144.56197131,655980.794701987,9.14687609669571,104327068.25525884,6776417115.362054,1698165.6913354753,742744.44580494,14006.83932427114,103880340815.456,3806.13701962,1.48111368179386,666.271904474146,64.95358519,16542332.287908435,334120035.83998156,779751.882424272,0.0001,453.99005285421987,455.2293550375852,446.0550606650179,448.72490710425933,18980107.184284512,18980107.184284512,2.0692879947399168,0.6088464363552636,0.6901387110446864,0.6717984942235931,1.029613622605695,94.24694904403034,231917.70077152,151,41.64917340447399,15063886.13373428,0.0046
2016-01-10,34447.42051766,32408.86392267,1962538.44608416,211629419.67920244,15617721.375105485,0.07831198908063328,443434,155959,15070993.63822237,1.7321131282100641,3.5877314624500305,1.0721969215205556,1.6159078599451564,27.22692411,4375.0,89485827,4586881896.637237,0,0.0448580216247808,427477,14537975.186777093,32777.33766299,6762649196.191014,14703265.216891475,34815.89425798,4375.0,0.00017457744734193,471776.08823099,511347.582857143,10.5976063583407,118352362.04729506,6759323837.84895,1962538.44608416,986169.12326256,12213.459505026458,103880340815.456,4402.22692411,2.22393664730842,997.6139821710361,57.11186258,15452431.344991101,442375958.5700304,903685.95645197,0.0001,448.7603960354814,449.70851213417177,437.63420737045806,447.23058680703656,20005809.93935368,20005809.93935368,2.24290108123904,0.6083087795707556,0.6904223407085428,0.6714228611049027,1.0296163208973799,94.15081162180846,263837.67665294,175,41.482959034825974,15068261.13373425,0.005
2016-01-11,56064.54642805,52231.29172567,1908390.5008766798,213482123.29147243,23535771.569711056,0.0843335220156132,463113,192900,15075244.65535122,-0.07900538307910392,3.6546083762954886,1.159642750842252,1.6082375059859324,36.22881672,4250.0,112455229,4594168986.410055,0,0.0449033059029807,452499,23453576.700655848,48581.08561493,6737062219.143954,21814513.484660972,52414.34031731,4250.0,0.000187811387869362,475426.29434173,661501.347058824,10.2919147727687,170308060.46635658,6768055781.641483,1908390.5008766798,1303067.01040677,16267.93639681182,103880340815.456,4286.22881672,2.81371287441028,1263.450099227999,39.74007903,25174834.78570593,585120165.8037773,877866.357696199,0.0001,446.93722542239993,450.530408430089,442.4071982967948,448.14455995791985,24950590.777824566,24950590.777824566,7.153790386421027,0.5151221305136412,0.6898124136392692,0.6691249208624024,1.0295363377702733,94.17409253415737,379277.33168317,170,41.38829321329602,15072511.13373418,0.015931545
2016-01-12,52209.10588069,47127.55098196,1877514.6681765043,211710482.5286577,21382035.91058321,0.07879625026797418,476801,194437,15079495.23475302,0.06729734348628567,3.3191371308858306,1.1527238219769325,1.5958854303131265,34.68087562,4250.0,103402891,4597936532.414538,0,0.0441768157218001,453665,20819451.351497862,43319.47980969,6762415127.646596,19137166.76716915,48401.03470842,4250.0,0.000178365617757937,479234.365514,608252.3,10.2890135768557,153381883.81131843,6660432982.865688,1877514.6681765043,1123158.11894088,15320.906513354097,103880340815.456,4284.68087562,2.35561191973356,1040.6343369014526,43.42385696,23064320.49491192,496175492.46894896,877866.357696199,0.0001,448.46786710973726,448.59762999403006,430.5098995570579,432.16675829796134,27313230.008494105,27313230.008494105,5.080333808007011,0.5093241701437413,0.6948635729456893,0.6693616645438935,1.0298047421162464,94.12366059366225,347199.95387904,170,40.59731258492224,15076761.13373409,0.0115
2016-01-13,75985.24141185,70005.34553563,1599549.3873758048,209710116.7085739,30317229.809609488,0.07865348356914607,425581,192477,15083196.0465408,0.1392458564781195,3.261493192053668,1.144212242125564,1.595888861475098,35.01876885,3700.0,100833058,4597822853.841539,0,0.0432310645236704,430325,30264056.09852662,64148.44850681,6517160962.582923,27732057.16491251,70128.34438303,3700.0,0.000181937420315155,485091.26254282,681304.445945946,8.95529644633364,167708200.54184535,6519443883.191552,1599549.3873758048,1251351.58341021,15138.986556938491,110601730636.615,3735.01876885,2.94033705313491,1271.1390086541417,38.87373344,32849228.743223596,540972610.4420391,813710.194014571,0.0001,432.15661129665693,435.50852610436976,418.155475158402,431.4932157551596,36931309.20959524,36931309.20959524,10.065203428020324,0.5091036625004821,0.6950173460810516,0.6693668737092581,1.0298047221378455,93.88725529959386,387934.46885866,148,39.56816427400952,15080461.13373393,0.02328234
2016-01-14,47946.05900106,45446.63289266,1429162.2222019301,206446498.70634708,22665321.737026237,0.07502751504598179,429347,181837,15086521.48646096,-0.6012484312315872,3.1712021228194915,1.3931703973404543,1.5962375966569065,31.74043995,3325.0,95289068,4598486545.806147,0,0.0429823224722385,427750,19534018.302697532,50232.30273586,6509222962.127815,21591010.34715843,52731.72884426,3325.0,0.000174554353349428,480305.59269962,716459.157894737,8.04589105971088,143778853.28582522,6483361597.024275,1429162.2222019301,1053794.35640679,13642.778253416216,113354299801.471,3356.74043995,2.45441183100567,1054.9632079996306,45.09259497,20608329.692565344,452945288.4650168,749438.083305595,0.0001,431.4703901323516,434.28682172797494,426.76,428.25,21415709.263426285,21415709.263426285,8.104407165017761,0.502669934158869,0.6955401289029777,0.6518684243297914,1.029800455449292,93.81549104397544,334506.94382252,133,39.27819628867399,15083786.13373384,0.01885521
2016-01-15,129987.97025092,121450.06215208,1121860.7596434825,185277132.0164439,39202999.17608732,0.07292332247543777,408167,179113,15089572.22191749,-3.902113024295718,1.8303270281404014,1.5104220565662003,1.5387241215814065,35.51030784,3050.0,94288188,4582967154.705615,0,0.0367823199883109,410879,44672150.48678053,98043.18626537,6468361824.008393,36062558.49886408,106581.09436421,3050.0,0.000198256451737172,503712.46858633,772854.0,7.37894937104813,211939473.25025582,5549288342.816035,1121860.7596434825,1559613.71572872,13061.515058543053,113354299801.471,3085.51030784,3.8210186412148,1405.459303424637,26.18336385,47812591.164003775,573662107.5009233,687454.482430696,0.0001,428.6983014399914,429.5261783450919,358.1256879573935,358.60301244132114,101496858.14280896,101496858.14280896,8.66647000227787,0.7192114035686398,0.7706658709184996,0.6361301188926133,1.0343238447097607,93.72410073190441,576199.30803062,122,33.408009764467096,15086836.13371737,0.02356151
2016-01-16,83574.90261027,79809.21870333,1377652.77618352,194242251.302758,33667066.25964126,0.06878961024493818,503354,197424,15093123.22304873,-2.014960473857251,2.0573820667114537,1.4011181284844312,1.565810846280576,34.99543345,3550.0,108094750,4585145626.208406,0,0.0388071204558738,511206,30971659.637093034,82989.18443719,5413612540.805592,32205712.769887596,86754.86834413,3550.0,0.000177260279651917,500532.50285247,761230.633802817,8.58659273870289,165842225.5043284,5856144324.168158,1377652.77618352,1351489.30331576,13580.720012996653,113354299801.471,3584.99543345,2.68496784234507,1041.958704780327,35.31153967,32433013.126846697,524474081.8859966,800151.938566876,0.0001,358.66628996149313,391.4085802571141,352.95990355389523,387.95024554722744,56925773.751793526,56925773.751793526,3.88071204558738,0.7771835557313735,0.784297759355924,0.6161743523982692,1.0352625469019747,93.27729564222862,427349.99030114,142,35.06204988858745,15090386.13371732,0.01
